,filename,corrcoeff
1,20170924_A12_tower_EO_12mm_0001.TIF,0.9786401360665261
2,20170924_A12_tower_EO_12mm_0002.TIF,0.9788038296019526
3,20170924_A12_tower_EO_12mm_0003.TIF,0.9798723497794116
4,20170924_A12_tower_EO_12mm_0004.TIF,0.9805990242788233
5,20170924_A12_tower_EO_12mm_0005.TIF,0.98049799226961
6,20170924_A12_tower_EO_12mm_0006.TIF,0.9798684235554764
7,20170924_A12_tower_EO_12mm_0007.TIF,0.7247055930629689
8,20170924_A12_tower_EO_12mm_0008.TIF,0.7230820512029174
9,20170924_A12_tower_EO_12mm_0009.TIF,0.9810560959821751
10,20170924_A12_tower_EO_12mm_0010.TIF,0.9808091673468721
11,20170924_A12_tower_EO_12mm_0011.TIF,0.9800860642629624
12,20170924_A12_tower_EO_12mm_0012.TIF,0.9795215064795638
13,20170924_A12_tower_EO_12mm_0013.TIF,0.9776739705510831
14,20170924_A12_tower_EO_12mm_0014.TIF,0.9768461408460645
15,20170924_A12_tower_EO_12mm_0015.TIF,0.9763987070749492
16,20170924_A12_tower_EO_12mm_0016.TIF,0.9771549855923718
17,20170924_A12_tower_EO_12mm_0017.TIF,0.9765884458811182
18,20170924_A12_tower_EO_12mm_0018.TIF,0.9763847571291009
19,20170924_A12_tower_EO_12mm_0019.TIF,0.975985990144011
20,20170924_A12_tower_EO_12mm_0020.TIF,0.9751183511496375
21,20170924_A12_tower_EO_12mm_0021.TIF,0.9754766683148951
22,20170924_A12_tower_EO_12mm_0022.TIF,0.9764297966907213
23,20170924_A12_tower_EO_12mm_0023.TIF,0.9766853610371399
24,20170924_A12_tower_EO_12mm_0024.TIF,0.9774581048784559
25,20170924_A12_tower_EO_12mm_0025.TIF,0.9771846351828443
26,20170924_A12_tower_EO_12mm_0026.TIF,0.9777171183255796
27,20170924_A12_tower_EO_12mm_0027.TIF,0.9776106194325599
28,20170924_A12_tower_EO_12mm_0028.TIF,0.9765952819371656
29,20170924_A12_tower_EO_12mm_0029.TIF,0.9754939771865161
30,20170924_A12_tower_EO_12mm_0030.TIF,0.9749486867871451
31,20170924_A12_tower_EO_12mm_0031.TIF,0.9752849076532049
32,20170924_A12_tower_EO_12mm_0032.TIF,0.9750477911215799
33,20170924_A12_tower_EO_12mm_0033.TIF,0.9756689578530899
34,20170924_A12_tower_EO_12mm_0034.TIF,0.9770461440258534
35,20170924_A12_tower_EO_12mm_0035.TIF,0.9771432621295268
36,20170924_A12_tower_EO_12mm_0036.TIF,0.9768771263358369
37,20170924_A12_tower_EO_12mm_0037.TIF,0.9768283492341566
38,20170924_A12_tower_EO_12mm_0038.TIF,0.9769684604883294
39,20170924_A12_tower_EO_12mm_0039.TIF,0.9776104260374615
40,20170924_A12_tower_EO_12mm_0040.TIF,0.9777405188114457
41,20170924_A12_tower_EO_12mm_0041.TIF,0.9772276117079598
42,20170924_A12_tower_EO_12mm_0042.TIF,0.9772874429540696
43,20170924_A12_tower_EO_12mm_0043.TIF,0.9773584943371779
44,20170924_A12_tower_EO_12mm_0044.TIF,0.9773805126583118
45,20170924_A12_tower_EO_12mm_0045.TIF,0.9771734766617376
46,20170924_A12_tower_EO_12mm_0046.TIF,0.9770624130461589
47,20170924_A12_tower_EO_12mm_0047.TIF,0.9765978675470287
48,20170924_A12_tower_EO_12mm_0048.TIF,0.9764098798057966
49,20170924_A12_tower_EO_12mm_0049.TIF,0.9771487635132519
50,20170924_A12_tower_EO_12mm_0050.TIF,0.978515283110323
51,20170924_A12_tower_EO_12mm_0051.TIF,0.9787358726179758
52,20170924_A12_tower_EO_12mm_0052.TIF,0.97960812605361
53,20170924_A12_tower_EO_12mm_0053.TIF,0.9791301827750208
54,20170924_A12_tower_EO_12mm_0054.TIF,0.9790508339917017
55,20170924_A12_tower_EO_12mm_0055.TIF,0.9801592015294153
56,20170924_A12_tower_EO_12mm_0056.TIF,0.980303958330229
57,20170924_A12_tower_EO_12mm_0057.TIF,0.9811547016536152
58,20170924_A12_tower_EO_12mm_0058.TIF,0.9816155614518784
59,20170924_A12_tower_EO_12mm_0059.TIF,0.9809165070440256
60,20170924_A12_tower_EO_12mm_0060.TIF,0.65623629529022
61,20170924_A12_tower_EO_12mm_0061.TIF,0.6509856062096745
62,20170924_A12_tower_EO_12mm_0062.TIF,0.9787077863098738
63,20170924_A12_tower_EO_12mm_0063.TIF,0.9788147294402159
64,20170924_A12_tower_EO_12mm_0064.TIF,0.979501913884834
65,20170924_A12_tower_EO_12mm_0065.TIF,0.9809217601425128
66,20170924_A12_tower_EO_12mm_0066.TIF,0.981042371025159
67,20170924_A12_tower_EO_12mm_0067.TIF,0.9812555172768616
68,20170924_A12_tower_EO_12mm_0068.TIF,0.9819989921132102
69,20170924_A12_tower_EO_12mm_0069.TIF,0.9819097834196825
70,20170924_A12_tower_EO_12mm_0070.TIF,0.9822889680039691
71,20170924_A12_tower_EO_12mm_0071.TIF,0.9816268178222354
72,20170924_A12_tower_EO_12mm_0072.TIF,0.9832532972358663
73,20170924_A12_tower_EO_12mm_0073.TIF,0.983654982366042
74,20170924_A12_tower_EO_12mm_0074.TIF,0.9836003142035402
75,20170924_A12_tower_EO_12mm_0075.TIF,0.9827233384297674
76,20170924_A12_tower_EO_12mm_0076.TIF,0.9830292305365818
77,20170924_A12_tower_EO_12mm_0077.TIF,0.9842575754562389
78,20170924_A12_tower_EO_12mm_0078.TIF,0.9846890566466023
79,20170924_A12_tower_EO_12mm_0079.TIF,0.9854763088303037
80,20170924_A12_tower_EO_12mm_0080.TIF,0.9855027886934438
81,20170924_A12_tower_EO_12mm_0081.TIF,0.9858932952745001
82,20170924_A12_tower_EO_12mm_0082.TIF,0.9856867046525863
83,20170924_A12_tower_EO_12mm_0083.TIF,0.9858423226525133
84,20170924_A12_tower_EO_12mm_0084.TIF,0.9863514756539048
85,20170924_A12_tower_EO_12mm_0085.TIF,0.9862376243577985
86,20170924_A12_tower_EO_12mm_0086.TIF,0.9860291618712973
87,20170924_A12_tower_EO_12mm_0087.TIF,0.9821351657842159
88,20170924_A12_tower_EO_12mm_0088.TIF,0.9830798340832959
89,20170924_A12_tower_EO_12mm_0089.TIF,0.9824671023042505
90,20170924_A12_tower_EO_12mm_0090.TIF,0.9820355299280698
91,20170924_A12_tower_EO_12mm_0091.TIF,0.9810291721254643
92,20170924_A12_tower_EO_12mm_0092.TIF,0.9807124487178598
93,20170924_A12_tower_EO_12mm_0093.TIF,0.9798495627134802
94,20170924_A12_tower_EO_12mm_0094.TIF,0.9794865145601266
95,20170924_A12_tower_EO_12mm_0095.TIF,0.9791050540566243
96,20170924_A12_tower_EO_12mm_0096.TIF,0.9780351465498869
97,20170924_A12_tower_EO_12mm_0097.TIF,0.9776469842970622
98,20170924_A12_tower_EO_12mm_0098.TIF,0.9774352714708967
99,20170924_A12_tower_EO_12mm_0099.TIF,0.976904480375675
100,20170924_A12_tower_EO_12mm_0100.TIF,0.9755284751026702
101,20170924_A12_tower_EO_12mm_0101.TIF,0.9761928198332107
102,20170924_A12_tower_EO_12mm_0102.TIF,0.9754620512722839
103,20170924_A12_tower_EO_12mm_0103.TIF,0.975286255874992
104,20170924_A12_tower_EO_12mm_0104.TIF,0.9756043277217407
105,20170924_A12_tower_EO_12mm_0105.TIF,0.9751056749536031
106,20170924_A12_tower_EO_12mm_0106.TIF,0.9762884551347859
107,20170924_A12_tower_EO_12mm_0107.TIF,0.9771088765227824
108,20170924_A12_tower_EO_12mm_0108.TIF,0.9765581985973668
109,20170924_A12_tower_EO_12mm_0109.TIF,0.9770522674025348
110,20170924_A12_tower_EO_12mm_0110.TIF,0.976931246284994
111,20170924_A12_tower_EO_12mm_0111.TIF,0.9772788921867854
112,20170924_A12_tower_EO_12mm_0112.TIF,0.9777058446465255
113,20170924_A12_tower_EO_12mm_0113.TIF,0.9780239768618724
114,20170924_A12_tower_EO_12mm_0114.TIF,0.9785594638558223
115,20170924_A12_tower_EO_12mm_0115.TIF,0.9776666482976669
116,20170924_A12_tower_EO_12mm_0116.TIF,0.7307889890192831
117,20170924_A12_tower_EO_12mm_0117.TIF,0.7404395654383737
118,20170924_A12_tower_EO_12mm_0118.TIF,0.9796616060559025
119,20170924_A12_tower_EO_12mm_0119.TIF,0.9803801894274697
120,20170924_A12_tower_EO_12mm_0120.TIF,0.9805317580370081
121,20170924_A12_tower_EO_12mm_0121.TIF,0.9801117577666407
122,20170924_A12_tower_EO_12mm_0122.TIF,0.9800614870493218
123,20170924_A12_tower_EO_12mm_0123.TIF,0.9792171476175111
124,20170924_A12_tower_EO_12mm_0124.TIF,0.9789085949281969
125,20170924_A12_tower_EO_12mm_0125.TIF,0.9794206021167068
126,20170924_A12_tower_EO_12mm_0126.TIF,0.977702886662345
127,20170924_A12_tower_EO_12mm_0127.TIF,0.9791516888566059
128,20170924_A12_tower_EO_12mm_0128.TIF,0.9793558918946388
129,20170924_A12_tower_EO_12mm_0129.TIF,0.9796057272012231
130,20170924_A12_tower_EO_12mm_0130.TIF,0.9789764575443396
131,20170924_A12_tower_EO_12mm_0131.TIF,0.9773927544955507
132,20170924_A12_tower_EO_12mm_0132.TIF,0.9784681954805196
133,20170924_A12_tower_EO_12mm_0133.TIF,0.9787233030038517
134,20170924_A12_tower_EO_12mm_0134.TIF,0.9781813379729059
135,20170924_A12_tower_EO_12mm_0135.TIF,0.9751072131657739
136,20170924_A12_tower_EO_12mm_0136.TIF,0.9761979185723956
137,20170924_A12_tower_EO_12mm_0137.TIF,0.7455682103208616
138,20170924_A12_tower_EO_12mm_0138.TIF,0.7459435800850606
139,20170924_A12_tower_EO_12mm_0139.TIF,0.9754000101608707
140,20170924_A12_tower_EO_12mm_0140.TIF,0.9774231658448768
141,20170924_A12_tower_EO_12mm_0141.TIF,0.9783668182429014
142,20170924_A12_tower_EO_12mm_0142.TIF,0.9794316388019574
143,20170924_A12_tower_EO_12mm_0143.TIF,0.9759687327078113
144,20170924_A12_tower_EO_12mm_0144.TIF,0.9754644405424255
145,20170924_A12_tower_EO_12mm_0145.TIF,0.9785903567796034
146,20170924_A12_tower_EO_12mm_0146.TIF,0.979439882344821
147,20170924_A12_tower_EO_12mm_0147.TIF,0.9791689437053435
148,20170924_A12_tower_EO_12mm_0148.TIF,0.9808803222099999
149,20170924_A12_tower_EO_12mm_0149.TIF,0.9816742387452446
150,20170924_A12_tower_EO_12mm_0150.TIF,0.9822303558425627
151,20170924_A12_tower_EO_12mm_0151.TIF,0.9830073545876837
152,20170924_A12_tower_EO_12mm_0152.TIF,0.9823747785676362
153,20170924_A12_tower_EO_12mm_0153.TIF,0.9823118572370831
154,20170924_A12_tower_EO_12mm_0154.TIF,0.9835586125913687
155,20170924_A12_tower_EO_12mm_0155.TIF,0.9832673916777985
156,20170924_A12_tower_EO_12mm_0156.TIF,0.9820420567828145
157,20170924_A12_tower_EO_12mm_0157.TIF,0.9825189174140637
158,20170924_A12_tower_EO_12mm_0158.TIF,0.9822549938399551
159,20170924_A12_tower_EO_12mm_0159.TIF,0.9821562312271912
160,20170924_A12_tower_EO_12mm_0160.TIF,0.9815961820357515
161,20170924_A12_tower_EO_12mm_0161.TIF,0.9794054271696933
162,20170924_A12_tower_EO_12mm_0162.TIF,0.9811806490364458
163,20170924_A12_tower_EO_12mm_0163.TIF,0.9789817273630147
164,20170924_A12_tower_EO_12mm_0164.TIF,0.9792083022309671
165,20170924_A12_tower_EO_12mm_0165.TIF,0.9783636789955469
166,20170924_A12_tower_EO_12mm_0166.TIF,0.9790922686257313
167,20170924_A12_tower_EO_12mm_0167.TIF,0.9784130557099971
168,20170924_A12_tower_EO_12mm_0168.TIF,0.9706149286380332
169,20170924_A12_tower_EO_12mm_0169.TIF,0.9750379351163762
170,20170924_A12_tower_EO_12mm_0170.TIF,0.9750312048360082
171,20170924_A12_tower_EO_12mm_0171.TIF,0.9741824551442816
172,20170924_A12_tower_EO_12mm_0172.TIF,0.9731210304276392
173,20170924_A12_tower_EO_12mm_0173.TIF,0.9738417259326545
174,20170924_A12_tower_EO_12mm_0174.TIF,0.9751479175705569
175,20170924_A12_tower_EO_12mm_0175.TIF,0.9737611658892579
176,20170924_A12_tower_EO_12mm_0176.TIF,0.9516465132821074
177,20170924_A12_tower_EO_12mm_0177.TIF,0.8280561390471844
178,20170924_A12_tower_EO_12mm_0178.TIF,0.8092061913746821
179,20170924_A12_tower_EO_12mm_0179.TIF,0.9720257374955051
180,20170924_A12_tower_EO_12mm_0180.TIF,0.9761098422782744
181,20170924_A12_tower_EO_12mm_0181.TIF,0.9765636083867936
182,20170924_A12_tower_EO_12mm_0182.TIF,0.9762726347917358
183,20170924_A12_tower_EO_12mm_0183.TIF,0.9783944706445173
184,20170924_A12_tower_EO_12mm_0184.TIF,0.9759783090186112
185,20170924_A12_tower_EO_12mm_0185.TIF,0.9697960743237983
186,20170924_A12_tower_EO_12mm_0186.TIF,0.9785312267718334
187,20170924_A12_tower_EO_12mm_0187.TIF,0.9732030931071574
188,20170924_A12_tower_EO_12mm_0188.TIF,0.9785963835545037
189,20170924_A12_tower_EO_12mm_0189.TIF,0.9780915892177439
190,20170924_A12_tower_EO_12mm_0190.TIF,0.977256317105261
191,20170924_A12_tower_EO_12mm_0191.TIF,0.9762005412348079
192,20170924_A12_tower_EO_12mm_0192.TIF,0.9735015881241104
193,20170924_A12_tower_EO_12mm_0193.TIF,0.9778637527500239
194,20170924_A12_tower_EO_12mm_0194.TIF,0.9750157608765915
195,20170924_A12_tower_EO_12mm_0195.TIF,0.9742635698426174
196,20170924_A12_tower_EO_12mm_0196.TIF,0.974609151370344
197,20170924_A12_tower_EO_12mm_0197.TIF,0.9764379325444109
198,20170924_A12_tower_EO_12mm_0198.TIF,0.9774065434176548
199,20170924_A12_tower_EO_12mm_0199.TIF,0.9695745962670078
200,20170924_A12_tower_EO_12mm_0200.TIF,0.9735037006772846
201,20170924_A12_tower_EO_12mm_0201.TIF,0.9751985459360711
202,20170924_A12_tower_EO_12mm_0202.TIF,0.9700041354700634
203,20170924_A12_tower_EO_12mm_0203.TIF,0.976577014370683
204,20170924_A12_tower_EO_12mm_0204.TIF,0.9767118480657736
205,20170924_A12_tower_EO_12mm_0205.TIF,0.9708966689982661
206,20170924_A12_tower_EO_12mm_0206.TIF,0.9769599456420274
207,20170924_A12_tower_EO_12mm_0207.TIF,0.9743551187991302
208,20170924_A12_tower_EO_12mm_0208.TIF,0.9733264264714125
209,20170924_A12_tower_EO_12mm_0209.TIF,0.9790862856266008
210,20170924_A12_tower_EO_12mm_0210.TIF,0.9782823866451447
211,20170924_A12_tower_EO_12mm_0211.TIF,0.9741145446985757
212,20170924_A12_tower_EO_12mm_0212.TIF,0.977296065791595
213,20170924_A12_tower_EO_12mm_0213.TIF,0.976384309419706
214,20170924_A12_tower_EO_12mm_0214.TIF,0.9766741748006724
215,20170924_A12_tower_EO_12mm_0215.TIF,0.9739873170909377
216,20170924_A12_tower_EO_12mm_0216.TIF,0.9754081402227518
217,20170924_A12_tower_EO_12mm_0217.TIF,0.9755135840842802
218,20170924_A12_tower_EO_12mm_0218.TIF,0.9720322611203321
219,20170924_A12_tower_EO_12mm_0219.TIF,0.9734170601344694
220,20170924_A12_tower_EO_12mm_0220.TIF,0.9711911673854229
221,20170924_A12_tower_EO_12mm_0221.TIF,0.9695783397864431
222,20170924_A12_tower_EO_12mm_0222.TIF,0.9683950822276338
223,20170924_A12_tower_EO_12mm_0223.TIF,0.9653095732823926
224,20170924_A12_tower_EO_12mm_0224.TIF,0.9672093452675947
225,20170924_A12_tower_EO_12mm_0225.TIF,0.968898290998433
226,20170924_A12_tower_EO_12mm_0226.TIF,0.9684995772038913
227,20170924_A12_tower_EO_12mm_0227.TIF,0.9681248897228177
228,20170924_A12_tower_EO_12mm_0228.TIF,0.9684518808146764
229,20170924_A12_tower_EO_12mm_0229.TIF,0.9681938728792772
230,20170924_A12_tower_EO_12mm_0230.TIF,0.9672196599935141
231,20170924_A12_tower_EO_12mm_0231.TIF,0.9662708959384966
232,20170924_A12_tower_EO_12mm_0232.TIF,0.9670772832942898
233,20170924_A12_tower_EO_12mm_0233.TIF,0.9665303933430678
234,20170924_A12_tower_EO_12mm_0234.TIF,0.9662533202416146
235,20170924_A12_tower_EO_12mm_0235.TIF,0.9634087204733914
236,20170924_A12_tower_EO_12mm_0236.TIF,0.9634480250518802
237,20170924_A12_tower_EO_12mm_0237.TIF,0.9300122152896741
238,20170924_A12_tower_EO_12mm_0238.TIF,0.9306850248482091
239,20170924_A12_tower_EO_12mm_0239.TIF,0.9642259316347428
240,20170924_A12_tower_EO_12mm_0240.TIF,0.9661430582801381
241,20170924_A12_tower_EO_12mm_0241.TIF,0.9667579963688759
242,20170924_A12_tower_EO_12mm_0242.TIF,0.9707020202545223
243,20170924_A12_tower_EO_12mm_0243.TIF,0.9718119006977025
244,20170924_A12_tower_EO_12mm_0244.TIF,0.8062302923874274
245,20170924_A12_tower_EO_12mm_0245.TIF,0.8215542009229596
246,20170924_A12_tower_EO_12mm_0246.TIF,0.9744349663447099
247,20170924_A12_tower_EO_12mm_0247.TIF,0.9731205242049412
248,20170924_A12_tower_EO_12mm_0248.TIF,0.9737172740693849
249,20170924_A12_tower_EO_12mm_0249.TIF,0.9750932932870141
250,20170924_A12_tower_EO_12mm_0250.TIF,0.9758724637268725
251,20170924_A12_tower_EO_12mm_0251.TIF,0.9767520108465725
252,20170924_A12_tower_EO_12mm_0252.TIF,0.9733439759064155
253,20170924_A12_tower_EO_12mm_0253.TIF,0.9740417809790268
254,20170924_A12_tower_EO_12mm_0254.TIF,0.9764456834275512
255,20170924_A12_tower_EO_12mm_0255.TIF,0.9728719038319278
256,20170924_A12_tower_EO_12mm_0256.TIF,0.9773239401332293
257,20170924_A12_tower_EO_12mm_0257.TIF,0.9771229410317888
258,20170924_A12_tower_EO_12mm_0258.TIF,0.9727005339908597
259,20170924_A12_tower_EO_12mm_0259.TIF,0.967285267152325
260,20170924_A12_tower_EO_12mm_0260.TIF,0.9749406736605554
261,20170924_A12_tower_EO_12mm_0261.TIF,0.9692912667536946
262,20170924_A12_tower_EO_12mm_0262.TIF,0.9774982731648713
263,20170924_A12_tower_EO_12mm_0263.TIF,0.9796036725156373
264,20170924_A12_tower_EO_12mm_0264.TIF,0.9796991974732802
265,20170924_A12_tower_EO_12mm_0265.TIF,0.9787636429668914
266,20170924_A12_tower_EO_12mm_0266.TIF,0.9758421659362938
267,20170924_A12_tower_EO_12mm_0267.TIF,0.9689551533275526
268,20170924_A12_tower_EO_12mm_0268.TIF,0.9729357180799035
269,20170924_A12_tower_EO_12mm_0269.TIF,0.9802290454713022
270,20170924_A12_tower_EO_12mm_0270.TIF,0.9817625625610334
271,20170924_A12_tower_EO_12mm_0271.TIF,0.9826031103381344
272,20170924_A12_tower_EO_12mm_0272.TIF,0.9826888637716482
273,20170924_A12_tower_EO_12mm_0273.TIF,0.9825568251887333
274,20170924_A12_tower_EO_12mm_0274.TIF,0.9816293119292524
275,20170924_A12_tower_EO_12mm_0275.TIF,0.9807756097847868
276,20170924_A12_tower_EO_12mm_0276.TIF,0.9812748574848704
277,20170924_A12_tower_EO_12mm_0277.TIF,0.9825544821687838
278,20170924_A12_tower_EO_12mm_0278.TIF,0.9806284940080316
279,20170924_A12_tower_EO_12mm_0279.TIF,0.979074263414221
280,20170924_A12_tower_EO_12mm_0280.TIF,0.982540346984571
281,20170924_A12_tower_EO_12mm_0281.TIF,0.9753020645888988
282,20170924_A12_tower_EO_12mm_0282.TIF,0.9767043920978677
283,20170924_A12_tower_EO_12mm_0283.TIF,0.9745781255281262
284,20170924_A12_tower_EO_12mm_0284.TIF,0.9780973081668377
285,20170924_A12_tower_EO_12mm_0285.TIF,0.9766177115084904
286,20170924_A12_tower_EO_12mm_0286.TIF,0.9757185371124727
287,20170924_A12_tower_EO_12mm_0287.TIF,0.9752757554015916
288,20170924_A12_tower_EO_12mm_0288.TIF,0.9749913704246239
289,20170924_A12_tower_EO_12mm_0289.TIF,0.9720178437691605
290,20170924_A12_tower_EO_12mm_0290.TIF,0.9748784925229413
291,20170924_A12_tower_EO_12mm_0291.TIF,0.9739023387410167
292,20170924_A12_tower_EO_12mm_0292.TIF,0.9726134490147827
293,20170924_A12_tower_EO_12mm_0293.TIF,0.9737795174073608
294,20170924_A12_tower_EO_12mm_0294.TIF,0.9705706644378974
295,20170924_A12_tower_EO_12mm_0295.TIF,0.9721965110457079
296,20170924_A12_tower_EO_12mm_0296.TIF,0.9705069024918244
297,20170924_A12_tower_EO_12mm_0297.TIF,0.9730562704866166
298,20170924_A12_tower_EO_12mm_0298.TIF,0.9735234786840211
299,20170924_A12_tower_EO_12mm_0299.TIF,0.9723211363683704
300,20170924_A12_tower_EO_12mm_0300.TIF,0.9760657697982347
301,20170924_A12_tower_EO_12mm_0301.TIF,0.9748914973287215
302,20170924_A12_tower_EO_12mm_0302.TIF,0.9753415347167707
303,20170924_A12_tower_EO_12mm_0303.TIF,0.9747808730873103
304,20170924_A12_tower_EO_12mm_0304.TIF,0.9752985478348541
305,20170924_A12_tower_EO_12mm_0305.TIF,0.9729692725285001
306,20170924_A12_tower_EO_12mm_0306.TIF,0.9748936465693987
307,20170924_A12_tower_EO_12mm_0307.TIF,0.9720201242958342
308,20170924_A12_tower_EO_12mm_0308.TIF,0.9696233661050108
309,20170924_A12_tower_EO_12mm_0309.TIF,0.9731810723623656
310,20170924_A12_tower_EO_12mm_0310.TIF,0.9744119680775483
311,20170924_A12_tower_EO_12mm_0311.TIF,0.972072390988537
312,20170924_A12_tower_EO_12mm_0312.TIF,0.974610869419258
313,20170924_A12_tower_EO_12mm_0313.TIF,0.9695190626847707
314,20170924_A12_tower_EO_12mm_0314.TIF,0.9736473481887066
315,20170924_A12_tower_EO_12mm_0315.TIF,0.9706741109321403
316,20170924_A12_tower_EO_12mm_0316.TIF,0.9730645434791335
317,20170924_A12_tower_EO_12mm_0317.TIF,0.9732055135191187
318,20170924_A12_tower_EO_12mm_0318.TIF,0.971990805421079
319,20170924_A12_tower_EO_12mm_0319.TIF,0.9747955403611781
320,20170924_A12_tower_EO_12mm_0320.TIF,0.9722579460659098
321,20170924_A12_tower_EO_12mm_0321.TIF,0.9739874355507994
322,20170924_A12_tower_EO_12mm_0322.TIF,0.9744896374117121
323,20170924_A12_tower_EO_12mm_0323.TIF,0.9747104510381346
324,20170924_A12_tower_EO_12mm_0324.TIF,0.976185365512854
325,20170924_A12_tower_EO_12mm_0325.TIF,0.9760972624008588
326,20170924_A12_tower_EO_12mm_0326.TIF,0.9745823302989938
327,20170924_A12_tower_EO_12mm_0327.TIF,0.9762563053613231
328,20170924_A12_tower_EO_12mm_0328.TIF,0.9748094883235697
329,20170924_A12_tower_EO_12mm_0329.TIF,0.9768614162619309
330,20170924_A12_tower_EO_12mm_0330.TIF,0.9773897231281637
331,20170924_A12_tower_EO_12mm_0331.TIF,0.9769351791858226
332,20170924_A12_tower_EO_12mm_0332.TIF,0.9761969499391877
333,20170924_A12_tower_EO_12mm_0333.TIF,0.9761967002702092
334,20170924_A12_tower_EO_12mm_0334.TIF,0.9762830356542712
335,20170924_A12_tower_EO_12mm_0335.TIF,0.9748236086121614
336,20170924_A12_tower_EO_12mm_0336.TIF,0.9753321732129064
337,20170924_A12_tower_EO_12mm_0337.TIF,0.9758071857429933
338,20170924_A12_tower_EO_12mm_0338.TIF,0.9761343705004943
339,20170924_A12_tower_EO_12mm_0339.TIF,0.9766339486732968
340,20170924_A12_tower_EO_12mm_0340.TIF,0.9767228934395332
341,20170924_A12_tower_EO_12mm_0341.TIF,0.9767486164396791
342,20170924_A12_tower_EO_12mm_0342.TIF,0.9765280963253733
343,20170924_A12_tower_EO_12mm_0343.TIF,0.9754288660082027
344,20170924_A12_tower_EO_12mm_0344.TIF,0.9733321772378486
345,20170924_A12_tower_EO_12mm_0345.TIF,0.9710208045908325
346,20170924_A12_tower_EO_12mm_0346.TIF,0.9695758586775747
347,20170924_A12_tower_EO_12mm_0347.TIF,0.968648692836865
348,20170924_A12_tower_EO_12mm_0348.TIF,0.9674222303938099
349,20170924_A12_tower_EO_12mm_0349.TIF,0.9693498993302107
350,20170924_A12_tower_EO_12mm_0350.TIF,0.9689150567530284
351,20170924_A12_tower_EO_12mm_0351.TIF,0.968607072387681
352,20170924_A12_tower_EO_12mm_0352.TIF,0.966457448348283
353,20170924_A12_tower_EO_12mm_0353.TIF,0.9668737328137385
354,20170924_A12_tower_EO_12mm_0354.TIF,0.9687068097674342
355,20170924_A12_tower_EO_12mm_0355.TIF,0.969249679819438
356,20170924_A12_tower_EO_12mm_0356.TIF,0.9699714228538612
357,20170924_A12_tower_EO_12mm_0357.TIF,0.9710152112706313
358,20170924_A12_tower_EO_12mm_0358.TIF,0.9703111787957467
359,20170924_A12_tower_EO_12mm_0359.TIF,0.9727923611746252
360,20170924_A12_tower_EO_12mm_0360.TIF,0.9732695820108784
361,20170924_A12_tower_EO_12mm_0361.TIF,0.9738722744464188
362,20170924_A12_tower_EO_12mm_0362.TIF,0.9741786906601998
363,20170924_A12_tower_EO_12mm_0363.TIF,0.9788261671543113
364,20170924_A12_tower_EO_12mm_0364.TIF,0.9804023738485526
365,20170924_A12_tower_EO_12mm_0365.TIF,0.9803617876786336
366,20170924_A12_tower_EO_12mm_0366.TIF,0.9797465099518832
367,20170924_A12_tower_EO_12mm_0367.TIF,0.9805679769490353
368,20170924_A12_tower_EO_12mm_0368.TIF,0.9799029684065473
369,20170924_A12_tower_EO_12mm_0369.TIF,0.9783233628382026
370,20170924_A12_tower_EO_12mm_0370.TIF,0.9774839009093008
371,20170924_A12_tower_EO_12mm_0371.TIF,0.9762741909027516
372,20170924_A12_tower_EO_12mm_0372.TIF,0.9563785788565291
373,20170924_A12_tower_EO_12mm_0373.TIF,0.9535069671052996
374,20170924_A12_tower_EO_12mm_0374.TIF,0.9747114071441917
375,20170924_A12_tower_EO_12mm_0375.TIF,0.9708040814099023
376,20170924_A12_tower_EO_12mm_0376.TIF,0.975618409427903
377,20170924_A12_tower_EO_12mm_0377.TIF,0.9760325510061878
378,20170924_A12_tower_EO_12mm_0378.TIF,0.9758946862076588
